## This file consists of events with 2 jets ##
## px(j1), py(j1), pz(j1), E(j1), px(j2), py(j2), pz(j2), E(j2)##
 -56.3507, 44.9147, 129.468, 149.188, 31.8329, -55.7917, -231.154, 240.047
 20.1127, 149.102, -629.261, 648.188, -42.8511, -124.533, -129.996, 185.686
 -94.0506, -141.134, 16.8669, 171.588, 87.3492, 94.2451, -52.9289, 139.975
 -140.605, -122.132, 82.0743, 209.009, 67.8207, 65.3357, 2.40563, 94.5321
 -156.93, -124.389, 9.87517, 203.866, 118.04, 115.494, 170.159, 237.653
 149.798, -11.4301, 104.56, 184.071, -147.916, 24.5468, -98.7058, 181.259
 -76.0998, -75.1443, 108.995, 152.95, 51.856, 47.1465, 56.9954, 90.4911
 -33.2229, 158.236, -27.1658, 164.597, -3.46251, -161.546, 56.8347, 175.404
 135.621, -104.733, -77.77, 188.964, -94.37, 81.9396, -73.5358, 146.971
 15.4718, 145.501, -564.656, 583.666, 30.6311, 15.6074, 19.9713, 40.2341
 31.2086, -20.3614, 51.2223, 63.612, -15.9656, 31.4067, -432.456, 433.944
 -11.1968, 121.61, 1558.38, 1563.21, 29.8163, -105.289, 187.726, 218.959
 171.568, 93.5158, 214.636, 291.237, -165.95, -97.1574, 183.59, 266.073
 26.7434, -184.371, -51.2089, 195.197, -27.1308, 162.118, -14.1344, 168.133
 -163.328, 14.8681, -133.605, 215.998, 123.388, -12.4202, 85.8191, 152.781
 88.1417, -94.7499, 64.304, 145.106, -97.3447, 73.4212, 395.763, 414.411
 -103.382, -70.813, -162.995, 206.255, 91.2891, 63.3157, 133.058, 174.838
 133.613, -138.719, 164.596, 253.979, -96.7502, 129.372, 141.008, 219.023
 129.49, 52.1274, 846.1, 857.74, -96.9668, -18.3917, 123.626, 158.192
 -113.126, -183.143, -482.218, 528.673, 98.2537, 152.041, -291.862, 344.589
 -83.2248, -19.5463, 817.687, 822.737, 55.7587, 18.1493, 15.3801, 61.8468
 -125.535, -114.83, 147.768, 226.193, 112.982, 75.4365, -29.9629, 140.405
 -159.772, 39.6919, -604.785, 627.241, 26.539, -38.2694, -581.428, 583.308
 142.39, 71.7594, 264.433, 309.477, -108.168, -79.8153, -11.1967, 138.383
 -67.3644, 97.2339, -202.965, 235.181, 47.6032, -97.1652, -660.222, 669.349
 -190.923, 14.4304, -556.159, 588.841, 148.595, -6.30103, -109.789, 187.057
 -108.379, 16.1288, 520.421, 532.138, 96.8689, -21.7435, 27.3069, 108.352
 163.362, 76.4874, 704.926, 727.791, -138.599, -44.153, 2136.11, 2141.19
 19.5492, -83.65, 1568.43, 1570.85, -18.2104, -35.3275, 1378.03, 1378.65
 125.139, -6.44942, -266.832, 294.881, -85.7636, 8.66542, 163.403, 186.29
 76.5041, -99.0591, -148.057, 194.9, 14.1001, -72.1566, -4.48532, 75.2881
 -101.586, -176.157, -1140.83, 1159.2, 102.861, 141.77, -1740.54, 1749.56
 128.442, -81.583, 141.88, 208.621, -121.572, 45.4049, -68.921, 148.618
 34.5689, -7.8986, 268.081, 270.417, -29.0389, -15.2473, -79.0999, 86.5361
 -11.3595, -33.8378, -69.8361, 78.9351, -11.5398, 27.1538, 595.553, 596.36
 86.4128, 182.137, 1289.61, 1305.47, -103.366, -146.253, 1106.87, 1121.59
 -13.0337, 113.766, 276.982, 300.555, -9.12396, 26.3608, -107.195, 111.023
 -37.8187, 46.3943, -65.1964, 88.6642, 31.1175, -49.5085, -717.919, 720.477
 107.386, 31.7886, -85.0365, 141.141, -106.972, -4.52892, -1059.5, 1064.94
 144.696, 64.0589, -381.501, 413.666, -121.332, -84.1551, -185.267, 240.587
 25.5267, -186.206, 862.561, 883.103, -4.06039, 141.579, 174.999, 226.386
 -111.364, -75.5027, 4.81482, 135.145, 88.5599, 61.1132, -396.072, 410.978
 -147.031, 25.8618, -635.8, 653.538, 120.119, -67.0544, -104.896, 173.935
 43.0836, -105.85, -1014.93, 1021.48, -28.9229, 104.316, -88.762, 140.813
 -11.1307, 171.215, 103.623, 202.354, 12.9991, -145.81, -7.32684, 150.665
 -105.658, 93.7228, 108.198, 181.657, 92.1655, -73.7543, -193.151, 228.222
 143.264, 43.759, 123.267, 195.448, 29.1411, -2.53419, 5.15913, 30.3165
 97.6462, 185.24, 923.12, 946.892, -106.981, -144.688, 1445.18, 1456.62
 11.8409, 109.729, 546.443, 557.531, 1.98345, -101.716, 17.6183, 104.745
 -136.172, 69.9745, 948.375, 960.72, -17.7897, 16.1047, -145.842, 148.015
 154.735, 74.2312, -11.0876, 172.848, -147.124, -80.9394, 62.0593, 179.504
 72.433, -48.921, -546.45, 553.539, -3.55175, 66.3599, 651.549, 655.088
 32.1916, 133.8, 268.249, 302.422, -17.3058, -133.576, 62.1842, 152.82
 -131.53, -52.1171, -508.52, 528.515, 100.132, 34.9281, -946.389, 952.793
 107.448, -40.4624, -305.941, 327.83, -102.75, 26.7718, -2404.74, 2407.17
 145.973, -118.67, 597.111, 627.361, -129.368, 88.5557, 467.395, 493.832
 -107.312, -84.7127, -3.75164, 137.486, 113.679, 70.6985, 546.8, 563.97
 -93.9577, -70.5488, -361.365, 380.229, 66.5924, 41.6093, 26.041, 83.5669
 156.344, 125.519, -57.8736, 209.592, -120.158, -104.029, -136.871, 212.944
 148.227, 49.1036, -578.07, 599.418, -146.309, -34.6573, -165.634, 225.065
 128.714, 4.1125, -415.983, 435.848, -104.753, 17.0995, -2.63525, 108.308
 -26.1785, -176.637, -809.869, 829.522, 28.0296, 36.4221, -55.1039, 73.0261
 -26.151, 150.885, 62.2288, 166.668, 4.47623, -69.0591, 100.306, 122.189
 64.1907, -128.135, -643.884, 659.826, -51.0102, 82.8016, -111.317, 148.541
 -2.72712, 47.9044, -293.225, 297.367, -20.7114, -25.3263, 138.049, 142.051
 80.1793, -160.178, 498.975, 530.7, -70.8983, 146.548, 287.154, 331.284
 -62.5806, 36.8999, 1374.39, 1376.35, 14.4714, 32.7047, -83.7791, 91.5464
 145.191, -132.371, 589.855, 622.31, -138.329, 112.434, 829.558, 849.123
 178.907, 41.8352, -1639.6, 1650.38, -178.441, -29.2752, -762.783, 784.695
 -122.081, -193.785, -173.287, 288.583, 134.6, 122.289, -152.8, 239.107
 -74.5629, -39.3344, -906.191, 910.235, 52.0433, 0.345117, -59.28, 79.4321
 -15.435, -283.985, -406.708, 497.598, 13.9238, 170.349, -130.291, 215.557
 139.866, -41.7356, -280.586, 317.635, -130.595, 29.0237, 4.65664, 134.7
 179.101, 96.4168, 51.2237, 210.202, -167.421, -81.6277, 40.5116, 191.5
 165.078, 121.795, 442.99, 488.472, -60.1173, -55.1048, 202.637, 218.717
 -151.795, -10.5517, -1336.68, 1345.54, 143.994, -3.72314, -361.337, 390.384
 138.935, 125.476, -702.145, 727.149, -35.8128, -40.4245, -632.79, 635.212
 67.106, -128.525, -285.516, 320.401, 51.3178, -49.7757, -45.6427, 87.4455
 -50.6157, 188.217, 69.1524, 208.609, 24.8586, -178.292, 256.574, 313.605
 -43.2206, 67.2596, -72.8668, 109.021, 8.10728, 24.9382, -55.6254, 61.5421
 -49.1078, -159.826, 151.942, 226.995, 59.6817, 144.578, 343.682, 380.607
 100.599, -126.049, -17.2626, 163.252, -89.5927, 117.283, 210.366, 258.844
 72.4977, 96.1217, 282.488, 307.645, -57.1892, -77.4633, -74.0907, 122.346
 -56.0237, -141.205, -268.158, 308.763, 13.9545, 109.105, 28.0798, 114.351
 -182.885, 96.6809, -33.6919, 211.88, 145.607, -75.1652, -35.7433, 169.022
 63.6235, 87.8377, -545.074, 555.897, -53.7825, -46.2183, -40.5825, 83.7533
 -10.9161, 91.3947, 216.917, 236.012, 14.565, -87.5976, -107.1, 140.673
 -74.3932, -55.7867, 1278.06, 1281.57, -6.69936, 44.2817, 823.493, 824.783
 118.488, -124.956, -373.978, 412.155, -111.919, 86.8858, -23.0447, 146.372
 -215.828, -46.7154, 253.941, 338.323, 211.138, 49.1544, 559.958, 600.747
 164.356, -99.6916, 408.368, 452.184, -163.49, 79.4741, 212.903, 280.682
 -169.741, 74.8261, 13.6118, 188.159, 125.071, -64.5825, -63.4671, 155.49
 -109.378, 33.5837, 98.3947, 151.307, 104.343, -36.5573, -231.116, 256.573
 -47.0038, -1.80559, -152.59, 159.821, 1.643, 45.1436, -155.146, 161.817
 149.871, 77.7551, -205.681, 266.227, -80.9966, -63.9212, -6.42752, 103.755
 49.5262, -56.4106, 44.7208, 88.1426, -39.1459, 44.6539, -311.97, 317.839
 133.768, -69.9586, -420.044, 446.673, -86.6169, 61.2213, -553.224, 563.902
 35.9434, -148.87, -176.492, 234.753, -56.3467, 138.427, -645.031, 662.485
 166.083, 71.6189, 274.502, 329.57, -6.33748, -34.4325, -123.646, 128.783
 -185.552, 2.30001, -1805.47, 1815.22, 32.2403, -3.68731, -336.893, 338.62
 -160.713, 111.788, -288.111, 349.461, 134.331, -118.78, -520.488, 550.877
 87.1261, 153.031, 388.368, 427.087, -69.161, -145.028, 357.641, 394.728
 -49.5944, 154.848, -10.0654, 164.233, 51.2749, -148.945, -227.714, 278.071
 -14.167, 102.919, -118.163, 158.438, 26.3367, -32.8274, 7.97831, 43.2531
 15.7887, 114.64, -602.868, 613.986, -19.8862, -72.2306, -25.1318, 82.4601
 -162.422, 10.8006, -393.059, 426.305, 154.849, -9.68382, -92.009, 182.156
 -83.2823, -185.952, 337.63, 394.721, 95.671, 134.811, 328.544, 368.737
 52.1779, -69.7082, -362.284, 372.858, -51.571, 57.3738, 74.8421, 107.846
 22.2479, 186.99, 512.242, 546.993, -42.7561, 55.8624, 234.329, 244.814
 108.588, -62.7161, -205.49, 240.87, -92.5383, 58.5348, -516.5, 528.39
 159.989, -75.1195, 6.21619, 180.141, -163.113, 61.3101, -136.168, 221.701
 34.3947, 28.973, 4.64527, 46.1575, -0.106721, -43.6501, -584.329, 586.032
 -187.666, 9.39312, -625.001, 652.851, 182.224, 11.3967, -396.854, 437.733
 55.9125, 118.13, 563.893, 578.981, -74.213, -85.391, 40.0969, 123.654
 -57.1938, -44.4484, -92.3128, 118.21, 62.1248, 26.8558, 231.817, 241.928
 89.5507, 128.656, 216.708, 270.096, -68.8681, -106.798, 523.183, 538.655
 -81.0143, -50.2111, -85.0063, 129.85, 82.8743, 37.0484, -277.533, 292.64
 134.934, 108.263, 167.144, 240.726, -106.162, -68.8571, 93.8635, 158.523
 -31.5948, 194.694, 611.922, 643.302, 22.0955, -174.2, 631.228, 655.976
 -25.5349, 194.054, 110.671, 227.675, 24.1541, -155.196, 16.1971, 158.894
 119.696, 17.2184, -709.457, 719.788, -90.1241, -28.6821, -83.8821, 127.881
 -77.5961, 128.09, -19.5766, 156.999, 73.4923, -129.929, -173.246, 229.338
 32.1244, 181.848, 869.348, 889.045, -14.8286, -147.775, 264.398, 303.618
 -84.207, -53.21, 940.738, 946.129, 13.014, -84.7865, 115.137, 144.718
 71.8418, 76.0225, -198.616, 225.087, 52.6112, -44.0822, -22.8719, 73.277
 -36.7169, -148.32, -62.4082, 166.552, 16.8018, 146.83, -108.011, 185.247
 -84.7002, -168.49, 118.468, 223.38, 75.8891, 162.303, 203.801, 271.631
 -113.583, -77.6863, 105.722, 175.069, 101.347, 75.0116, -147.541, 197.037
 -149.348, -69.0146, 1013.92, 1027.45, 142.913, 58.8151, 214.243, 264.95
 -74.5433, -170.753, -360.841, 406.886, 63.3317, 154.613, -49.496, 174.957
 -124.312, -134.314, 330.833, 378.255, 103.757, 146.522, 168.763, 247.407
 81.8149, 51.6538, 17.4907, 99.2712, -71.3297, -38.804, 586.569, 592.493
 -97.627, -150.449, 509.389, 540.479, 88.4008, 152.487, 337.496, 382.637
 -71.191, -144.887, 193.987, 255.402, 66.9265, 146.305, 654.812, 675.373
 -77.7199, 145.372, 108.22, 198.996, 69.361, -127.217, 486.753, 508.315
 -78.3434, 10.8389, 458.882, 465.995, 48.9423, 6.28521, -24.004, 55.0307
 162.346, 88.0114, 1073.5, 1089.77, -142.287, -74.0554, 667.443, 687.667
 -162.655, 73.6471, 501.752, 533.565, 143.3, -69.5502, 1127.16, 1138.57
 88.1734, -155.134, 366.831, 408.382, -78.5267, 134.367, 312.669, 350.602
 -70.4361, -9.50344, -1073.59, 1075.99, 55.9113, 18.8653, -23.6608, 65.0759
 -150.798, 34.6757, 23.2086, 157.203, 135.213, -40.4368, 13.1377, 143.536
 -30.8299, -187.845, -442.781, 485.248, 37.1512, 178.759, -221.819, 287.453
 -176.589, -29.4609, -375.524, 417.488, -26.2018, 65.1428, 847.117, 850.298
 156.427, -10.9719, 96.7513, 185.441, -136.652, 2.73286, 307.038, 337.501
 41.2592, -129.348, 318.691, 347.164, -49.975, 116.032, 1839.91, 1844.32
 40.7092, -29.5528, -716.898, 718.815, -11.6796, 25.4053, 12.5222, 32.3553
 59.7909, -20.6391, -1926.13, 1927.21, -22.6966, -12.5388, -87.8679, 91.7906
 115.88, -76.357, -84.6774, 168.778, 28.9763, -1.39108, -867.061, 867.557
 113.452, 19.4035, 39.6272, 122.828, -26.3416, -11.3889, 20.603, 35.5395
 2.02346, 166.543, -48.2163, 175.47, -6.69567, -163.301, -31.8189, 169.46
 111.575, 152.117, -267.278, 327.73, -107.302, -152.696, -83.4335, 205.66
 73.0658, -157.016, 201.455, 265.966, -54.6527, 145.026, 4.68246, 159.529
 -55.6471, 89.7538, 431.416, 445.316, 74.8398, -66.0024, 22.3887, 103.511
 -181.883, -42.7574, 440.44, 479.073, 176.36, 40.4344, 864.832, 883.746
 -10.0296, -142.976, 393.464, 418.867, -2.73857, 124.485, -22.8752, 129.398
 -239.396, 162.792, -1678.08, 1703.86, 212.147, -160.593, -1435.06, 1460.26
 74.5517, 187.479, -797.414, 823.004, -20.2476, -10.9957, -434.405, 435.09
 112.855, -34.0624, -57.4731, 131.378, -93.457, 31.1444, 300.402, 316.579
 126.45, -16.6618, -1013.71, 1021.98, -88.4853, 19.8224, -60.1844, 110.25
 4.65604, 174.887, 460.791, 493.806, -6.63798, -137.285, 648.89, 664.015
 142.611, -46.8528, -1516.52, 1524.02, -136.329, 49.3527, -351.49, 380.691
 26.2405, 76.764, 62.9845, 103.404, -40.2768, -39.4985, 864.166, 866.039
 145.306, -20.0423, -512.005, 532.809, -122.814, 11.2822, -85.4918, 151.505
 -187.483, 8.45014, -934.904, 954.859, 179.979, -2.47391, -901.862, 920.278
 -139.782, 35.6464, 295.438, 329.184, 101.43, -16.7946, -12.4915, 104.049
 -138.719, 6.52154, -90.0449, 166.803, 132.817, 17.6602, 17.592, 135.47
 -26.3188, -150.819, 38.9851, 159.76, 6.44645, 145.405, 133.503, 197.753
 -22.1887, -152.46, 171.054, 230.96, 0.0853121, 138.219, 443.637, 465.196
 138.908, -36.0338, 215.225, 259.084, -120.822, 74.3755, 1023.01, 1033.02
 -67.1227, -186.982, -283.148, 347.876, 58.639, 142.389, -202.624, 255.277
 20.9457, -174.946, -330.414, 374.822, 4.76376, 143.607, -111.189, 183.763
 -131.543, -97.243, -61.4647, 175.862, 133.606, 88.6102, -385.396, 417.961
 -126.638, -93.7905, 413.387, 442.81, 127.381, 61.6132, 122.073, 188.102
 -108.887, 50.0746, -126.029, 178.336, -101.053, 57.7514, 88.2563, 147.149
 69.0181, -52.5422, -154.492, 177.463, -36.9625, -0.101518, 106.637, 113.308
 -127.929, -94.0979, 263.709, 308.412, 103.325, 66.2391, 761.675, 771.983
 -180.009, -43.2621, -580.587, 610.197, 172.989, 17.6603, -252.258, 306.657
 117.632, 70.493, -269.202, 302.6, -33.6281, 2.54072, -801.114, 801.869
 215.721, 106.638, -411.117, 477.037, 12.7145, -23.3825, -419.588, 420.557
 112.869, 113.965, 92.9649, 187.521, -107.705, -64.669, -15.522, 128.396
 200.534, 23.1506, -465.72, 508.619, -177.952, -18.2814, -459.388, 494.12
 34.6347, -84.9606, -49.2397, 105.55, 27.2019, -5.42818, 15.4162, 32.0147
 -97.4721, 141.95, 313.121, 358.567, 95.5323, -125.242, 28.8449, 166.01
 -118.734, 122.505, -476.475, 506.464, 66.5282, -111.063, -154.613, 204.092
 -159.695, 21.1303, 143.026, 216.692, 16.6134, 15.4361, 490.27, 490.81
 35.7438, 176.286, 58.6854, 190.047, -28.367, -122.275, 203.796, 239.768
 26.3676, -93.0402, -834.377, 840.256, -16.0328, 89.2793, -19.2614, 95.9159
 79.1088, 178.675, 1090.94, 1109.13, -41.1011, -134.263, 1532.84, 1539.39
 -205.901, 96.2287, -636.209, 676.185, 169.831, -80.3685, -737.297, 761.425
 -199.648, -25.8595, 196.14, 281.946, 177.659, 4.47164, 259.404, 314.791
 196.856, 38.3758, -18.7323, 204.843, -181.137, -28.4272, -136.557, 229.374
 20.4167, 201.208, 465.411, 508.191, 13.2579, -187.695, 382.324, 429.326
 -74.6479, 168.113, -195.832, 268.88, 88.9952, -145.477, -256.421, 310.198
 -56.5268, 118.337, -171.488, 216.535, 24.9029, -108.623, 275.466, 297.575
 137.03, -102.922, 514.832, 544.304, -117.985, 105.715, 283.77, 326.028
 91.59, 89.5547, 61.0127, 142.708, -65.2393, -104.89, 23.4577, 127.02
 -153.922, -75.9982, -86.4038, 195.791, 106.768, 65.6015, 14.3298, 127.526
 -37.3323, 201.404, 358.352, 413.857, -10.8975, -192.286, 200.906, 278.807
 -44.8815, 144.127, 61.1864, 163.378, 62.9008, -136.698, -170.063, 227.161
 -101.378, -153.37, 590.113, 618.412, 109.155, 104.78, 195.097, 247.689
 49.4195, -174.27, 278.722, 332.819, -44.9393, 170.105, 457.832, 491.392
 -41.7255, 118.482, -443.341, 461.313, 12.91, -34.8224, 88.05, 95.6476
 -103.902, 111.979, 297.259, 334.516, 127.946, -82.6044, 1150.1, 1160.15
 81.8149, 120.952, -6.32587, 148.478, -66.8531, -105.051, 135.384, 184.553
 57.2617, -75.7459, 164.598, 190.589, -47.5876, -44.3528, -71.588, 97.2625
 -108.207, -1.95814, 716.74, 725.286, 98.6616, 2.13254, 22.1261, 103.943
 34.1206, 16.9601, -25.9777, 46.1906, -32.7866, -16.5029, 897.162, 897.99
 -20.6121, -39.2246, -1511.04, 1511.71, -11.9558, 21.78, -155.85, 157.979
 128.938, -22.5769, 16.5738, 135.704, -102.929, 10.8232, 81.9498, 133.042
 142.204, 100.06, -874.824, 892.871, -142.177, -73.5142, -586.611, 609.158
 -144.738, -65.2473, 20.8751, 161.36, 105.549, 43.2137, -216.607, 246.295
 159.309, -33.2328, -225.052, 279.134, -124.766, 54.8065, -50.5033, 146.337
 176.299, -41.0374, -136.622, 229.578, -171.667, 25.9825, -412.113, 449.66
 -185.226, -44.2642, -70.2743, 205.679, 152.717, 29.6428, -38.6894, 162.725
 116.549, -14.8909, 354.062, 373.351, -22.4811, 32.6055, -7.25648, 41.8403
 17.3997, 84.8646, -29.1992, 92.4971, -13.1333, -83.4787, -951.281, 955.09
 100.801, -26.4652, 327.889, 344.256, -36.5557, 30.2336, -42.5421, 65.1707
 57.8736, 171.422, -559.093, 587.772, -46.4988, -169.92, -54.3209, 185.057
 44.8858, -19.5384, -90.4121, 103.556, -44.6612, 12.2387, 316.806, 320.357
 -30.8125, 63.3917, 47.6945, 85.6484, 51.379, -31.4383, -475.78, 479.805
 30.6333, 183.432, -175.987, 256.379, -39.1058, -142.444, -48.0682, 155.922
 -0.878177, -154.109, -462.465, 488.057, 6.05629, 60.2285, -405.404, 409.996
 -101.794, 55.0463, 977.359, 984.375, 95.1131, -50.9191, 92.67, 143.431
 -181.349, -39.7147, -1939.66, 1948.57, 126.822, -4.39652, -737.268, 748.48
 33.862, -139.806, -178.45, 233.484, -34.1739, -30.7079, -328.326, 331.789
 78.2432, 99.9475, -395.76, 416.105, -63.703, -93.7047, 39.4682, 122.723
 -101.623, 106.33, 701.748, 717.477, 76.4065, -86.8333, 152.73, 192.334
 742.843, -728.599, -896.516, 1374.71, -98.0552, 280.912, -34.1646, 299.94
 -63.941, 8.79617, -374.257, 379.867, 46.9786, -21.6113, 88.022, 102.297
 53.1911, -169.059, 103.778, 206.124, -46.2753, 137.521, -53.324, 157.509
 44.1168, -196.011, -455.234, 497.862, -36.5016, 174.843, -576.908, 605.396
 77.1232, -143.923, -301.867, 344.228, -63.3321, 145.615, -53.8819, 168.103
 -43.9967, -199.78, 142.223, 250.189, 52.7759, 168.834, 26.4458, 181.335
 31.5014, 78.5932, -29.1829, 90.185, -33.6247, -61.8197, -1047.64, 1050.23
 -97.2644, -22.9661, -734.173, 740.993, 70.4747, 42.4346, -13.8131, 84.0626
 102.88, -159.584, -28.3581, 194.382, -98.1825, 153.624, -46.1332, 190.68
 -22.6152, 64.223, 728.805, 732.049, 11.7211, -28.2649, 166.072, 169.003
 63.3079, -136.06, 13.7181, 151.374, -39.4209, 97.5125, 25.1239, 108.581
 -139.509, -41.9979, -130.316, 196.615, 115.298, 68.4405, 93.9479, 164.764
 140.735, -6.31845, -303.437, 335.006, -87.585, -19.7086, 57.0951, 109.528
 -91.1146, 120.281, 627.739, 646.336, -31.4485, 14.1333, 231.054, 233.771
 137.716, 87.2376, -1474.4, 1483.48, -146.412, -71.219, -704.566, 724.405
 11.4218, 196.507, -231.538, 306.977, -17.3356, -179.307, -482.445, 515.155
 145.827, -25.6329, 53.1765, 157.637, -131.573, 24.3487, -17.194, 140.84
 -263.379, 249.882, 399.255, 540.735, 228.139, -215.72, 227.036, 395.011
 -17.9724, 90.1756, 566.021, 573.581, 13.1166, -39.925, -29.2241, 51.4536
 -49.2733, 172.795, 1969.84, 1978.4, 49.9534, -22.0727, 649.713, 652.148
 -214.403, 84.3723, -105.566, 264.524, 214.629, -80.0926, -511.322, 560.915
 -28.8147, 197.351, -461.734, 503.31, 55.6561, -14.1686, 400.138, 404.334
 -6.56891, 149.306, -65.3195, 164.044, 48.9478, -130.609, 219.394, 261.647
 91.3044, 130.151, -708.049, 725.77, -74.1699, -104.498, -157.037, 203.12
 -75.3466, 42.514, -9.79112, 87.0943, 33.6203, -20.7037, -154.028, 159.193
 96.3214, -141.297, 231.327, 288.783, -78.1069, 120.748, 831.045, 843.721
 47.1821, 108.185, -150.166, 191.827, -27.9162, -28.1788, -52.7825, 66.585
 -2.47676, 159.161, 238.516, 287.74, 11.1477, -143.159, -5.19994, 145.426
 152.076, 35.1887, 113.354, 193.231, -127.509, -48.8662, 455.292, 475.628
 -179.371, -168.253, 231.278, 338.332, 30.2608, 127.209, -216.773, 253.961
 -75.0791, 8.95449, 28.8093, 81.0156, 61.1749, -6.023, -571.206, 574.614
 -175.888, -94.8839, -888.8, 911.179, 162.132, 98.6357, -799.866, 822.472
 33.4743, -142.45, 906.969, 919.049, -38.6481, 131.738, 205.45, 247.616
 121.524, -124.355, -332.487, 376.651, -107.295, 118.569, -423.648, 454.507
 201.587, -10.8493, 1454.27, 1468.69, -172.4, 24.8814, 1431.29, 1442.25
 -183.261, -61.0204, 254.287, 323.923, 165.754, 34.4692, 213.299, 272.724
 118.638, -125.736, 420.614, 455.158, -123.758, 107.667, 172.834, 240.375
 120.484, -119.764, 10.039, 172.114, -103.651, 95.6066, -125.76, 191.996
 -33.8358, -3.75484, 149.345, 153.649, 26.8334, -16.6397, -411.411, 412.738
 79.3933, 158.164, 143.499, 228.942, 37.7307, 5.45874, 794.832, 795.786
 -135.365, -140.498, -1345.68, 1360.13, 38.0974, 15.697, -15.4675, 44.4231
 -85.7054, 58.647, -117.499, 157.877, 38.7601, -81.2179, -876.649, 881.755
 -96.6533, 49.3837, 226.113, 251.113, 37.8004, -35.2923, -12.2645, 53.4201
 122.786, -104.699, -436.342, 466.396, -106.311, 99.9867, -69.0384, 164.003
 39.7621, -96.8341, 84.7554, 134.911, -37.1453, 28.6294, -135.357, 143.253
 87.9829, -149.824, -114.35, 208.456, -46.6678, 93.4627, -23.9462, 107.369
 -14.2669, -212.581, 52.0521, 223.675, 34.9391, 203.074, -101.021, 230.768
 29.6055, -184.499, -179.113, 259.484, -13.8966, 182.571, -264.279, 321.625
 -30.3218, -45.0157, 133.229, 145.003, 29.5177, 8.56352, 70.5261, 77.3959
 -155.844, -42.461, -255.707, 303.023, 149.406, 0.564837, 1.40478, 151.373
 175.387, -81.4825, 811.121, 834.348, -140.741, 40.9828, 306.415, 340.396
 -69.1503, 161.776, 996.406, 1012.24, 52.782, -154.033, 294.278, 336.426
 175.204, -88.1422, 30.3175, 199.983, -155.297, 118.588, 0.0907259, 197.936
